Source Data for Figure 6 
red:
Index	Real(z_j)	Imag(z_j)
112	0.494419554811	-0.808519758535	1e-12	3.08	4.65	6.22	7.79	9.36	1.0
113	0.494419555125	0.808519758323	1e-12	0.06	1.63	3.21	4.78	6.35	1.0
114	0.495218118079	0.750399337475	1e-12	0.60	2.17	3.74	5.31	6.89	1.0
115	0.495218118382	-0.750399337671	1e-12	2.54	4.11	5.68	7.25	8.82	1.0
116	0.495795086062	-0.701132393799	1e-12	1.63	3.20	4.77	6.34	7.91	1.0
117	0.495795097477	0.701132402982	1e-12	1.51	3.08	4.65	6.23	7.80	1.0
118	0.496230958626	0.658339417530	1e-12	0.44	2.02	3.59	5.16	6.73	1.0
119	0.496231071195	-0.658339515148	1e-12	2.70	4.27	5.84	7.41	8.98	1.0
120	0.496571777498	-0.620482830425	1e-12	-2.19	-0.62	0.95	2.52	4.09	1.0
121	0.496572258922	0.620483259367	1e-12	-0.95	0.62	2.19	3.76	5.33	1.0
122	0.496843960123	0.586509770845	1e-12	-2.51	-0.94	0.63	2.20	3.77	1.0
123	0.496845058431	-0.586510751527	1e-12	-0.63	0.94	2.51	4.09	5.66	1.0
124	0.497068864609	-0.555672362108	1e-12	2.07	3.64	5.21	6.78	8.35	1.0
125	0.497070337484	0.555673660500	1e-12	1.07	2.64	4.21	5.78	7.36	1.0
126	0.497254083110	0.527411625020	1e-12	2.88	4.46	6.03	7.60	9.17	1.0
127	0.497255294626	-0.527412667506	1e-12	0.26	1.83	3.40	4.97	6.54	1.0
128	0.497412793089	-0.501309849137	1e-12	-1.65	-0.08	1.49	3.06	4.63	1.0
129	0.497413408143	0.501310359159	1e-12	-1.49	0.08	1.65	3.22	4.79	1.0
130	0.497547289313	0.477035535699	1e-12	0.50	2.07	3.64	5.21	6.78	1.0
131	0.497547476813	-0.477035682510	1e-12	2.64	4.21	5.79	7.36	8.93	1.0
132	0.497663817867	-0.454329812915	1e-12	2.56	4.13	5.70	7.27	8.84	1.0
133	0.497663849835	0.454329835627	1e-12	0.59	2.16	3.73	5.30	6.87	1.0
134	0.497765245778	0.432982082050	1e-12	-1.61	-0.04	1.53	3.10	4.68	1.0
135	0.497765248390	-0.432982083595	1e-12	-1.53	0.04	1.61	3.18	4.75	1.0
136	0.497854383926	-0.412820455322	1e-12	0.56	2.14	3.71	5.28	6.85	1.0
137	0.497854383995	0.412820455349	1e-12	2.58	4.15	5.72	7.29	8.86	1.0
138	0.497933293140	-0.393702223808	1e-12	0.36	1.93	3.50	5.07	6.64	1.0
139	0.497933293140	0.393702223808	1e-12	2.78	4.35	5.93	7.50	9.07	1.0
140	0.498003623959	-0.375507684154	1e-12	-1.24	0.33	1.90	3.47	5.05	1.0
141	0.498003623959	0.375507684154	1e-12	-1.90	-0.33	1.24	2.81	4.38	1.0
142	0.498066714188	0.358135397291	1e-12	1.06	2.63	4.20	5.77	7.34	1.0
143	0.498066714188	-0.358135397291	1e-12	2.08	3.65	5.22	6.79	8.36	1.0
144	0.498123665480	-0.341498614506	1e-12	-0.25	1.32	2.89	4.46	6.03	1.0
145	0.498123665480	0.341498614506	1e-12	-2.89	-1.32	0.25	1.82	3.39	1.0
146	0.498175399285	-0.325522534071	1e-12	-2.61	-1.04	0.53	2.10	3.67	1.0
